keyword,date,value
Carlton Lake Bottom logged,10/07/2023 10:00,-10.521
Carlton Lake Bottom logged,10/07/2023 11:00,-10.522
Carlton Lake Bottom logged,10/07/2023 12:00,-10.517
Carlton Lake Bottom logged,10/07/2023 13:00,-10.504
Carlton Lake Bottom logged,10/07/2023 14:00,-10.488
Carlton Lake Bottom logged,10/07/2023 15:00,-10.477
Carlton Lake Bottom logged,10/07/2023 16:00,-10.479
Carlton Lake Bottom logged,10/07/2023 17:00,-10.48
Carlton Lake Bottom logged,10/07/2023 18:00,-10.48
Carlton Lake Bottom logged,10/07/2023 19:00,-10.478
Carlton Lake Bottom logged,10/07/2023 20:00,-10.476
Carlton Lake Bottom logged,10/07/2023 21:00,-10.472
Carlton Lake Bottom logged,10/07/2023 22:00,-10.469
Carlton Lake Bottom logged,10/07/2023 23:00,-10.465
Carlton Lake Bottom logged,11/07/2023 00:00,-10.46
Carlton Lake Bottom logged,11/07/2023 01:00,-10.455
Carlton Lake Bottom logged,11/07/2023 02:00,-10.441
Carlton Lake Bottom logged,11/07/2023 03:00,-10.423
Carlton Lake Bottom logged,11/07/2023 04:00,-10.408
Carlton Lake Bottom logged,11/07/2023 05:00,-10.404
Carlton Lake Bottom logged,11/07/2023 06:00,-10.405
Carlton Lake Bottom logged,11/07/2023 07:00,-10.406
Carlton Lake Bottom logged,11/07/2023 08:00,-10.408
Carlton Lake Bottom logged,11/07/2023 09:00,-10.411
Carlton Lake Bottom logged,11/07/2023 10:00,-10.411
Carlton Lake Bottom logged,11/07/2023 11:00,-10.412
Carlton Lake Bottom logged,11/07/2023 12:00,-10.411
Carlton Lake Bottom logged,11/07/2023 13:00,-10.407
Carlton Lake Bottom logged,11/07/2023 14:00,-10.396
Carlton Lake Bottom logged,11/07/2023 15:00,-10.382
Carlton Lake Bottom logged,11/07/2023 16:00,-10.376
Carlton Lake Bottom logged,11/07/2023 17:00,-10.38
Carlton Lake Bottom logged,11/07/2023 18:00,-10.387
Carlton Lake Bottom logged,11/07/2023 19:00,-10.394
Carlton Lake Bottom logged,11/07/2023 20:00,-10.397
Carlton Lake Bottom logged,11/07/2023 21:00,-10.4
Carlton Lake Bottom logged,11/07/2023 22:00,-10.403
Carlton Lake Bottom logged,11/07/2023 23:00,-10.405
Carlton Lake Bottom logged,12/07/2023 00:00,-10.407
Carlton Lake Bottom logged,12/07/2023 01:00,-10.408
Carlton Lake Bottom logged,12/07/2023 02:00,-10.409
Carlton Lake Bottom logged,12/07/2023 03:00,-10.402
Carlton Lake Bottom logged,12/07/2023 04:00,-10.393
Carlton Lake Bottom logged,12/07/2023 05:00,-10.389
Carlton Lake Bottom logged,12/07/2023 06:00,-10.394
Carlton Lake Bottom logged,12/07/2023 07:00,-10.402
Carlton Lake Bottom logged,12/07/2023 08:00,-10.409
Carlton Lake Bottom logged,12/07/2023 09:00,-10.415
Carlton Lake Bottom logged,12/07/2023 10:00,-10.42
Carlton Lake Bottom logged,12/07/2023 11:00,-10.422
Carlton Lake Bottom logged,12/07/2023 12:00,-10.424
Carlton Lake Bottom logged,12/07/2023 13:00,-10.424
Carlton Lake Bottom logged,12/07/2023 14:00,-10.422
Carlton Lake Bottom logged,12/07/2023 15:00,-10.414
Carlton Lake Bottom logged,12/07/2023 16:00,-10.408
Carlton Lake Bottom logged,12/07/2023 17:00,-10.404
Carlton Lake Bottom logged,12/07/2023 18:00,-10.412
Carlton Lake Bottom logged,12/07/2023 19:00,-10.423
Carlton Lake Bottom logged,12/07/2023 20:00,-10.432
Carlton Lake Bottom logged,12/07/2023 21:00,-10.439
Carlton Lake Bottom logged,12/07/2023 22:00,-10.445
Carlton Lake Bottom logged,12/07/2023 23:00,-10.448
Carlton Lake Bottom logged,13/07/2023 00:00,-10.453
Carlton Lake Bottom logged,13/07/2023 01:00,-10.456
Carlton Lake Bottom logged,13/07/2023 02:00,-10.457
Carlton Lake Bottom logged,13/07/2023 03:00,-10.459
Carlton Lake Bottom logged,13/07/2023 04:00,-10.453
Carlton Lake Bottom logged,13/07/2023 05:00,-10.445
Carlton Lake Bottom logged,13/07/2023 06:00,-10.443
Carlton Lake Bottom logged,13/07/2023 07:00,-10.449
Carlton Lake Bottom logged,13/07/2023 08:00,-10.461
Carlton Lake Bottom logged,13/07/2023 09:00,-10.469
Carlton Lake Bottom logged,13/07/2023 10:00,-10.476
Carlton Lake Bottom logged,13/07/2023 11:00,-10.48
Carlton Lake Bottom logged,13/07/2023 12:00,-10.482
Carlton Lake Bottom logged,13/07/2023 13:00,-10.482
Carlton Lake Bottom logged,13/07/2023 14:00,-10.483
Carlton Lake Bottom logged,13/07/2023 15:00,-10.48
Carlton Lake Bottom logged,13/07/2023 16:00,-10.473
Carlton Lake Bottom logged,13/07/2023 17:00,-10.463
Carlton Lake Bottom logged,13/07/2023 18:00,-10.455
Carlton Lake Bottom logged,13/07/2023 19:00,-10.458
Carlton Lake Bottom logged,13/07/2023 20:00,-10.467
Carlton Lake Bottom logged,13/07/2023 21:00,-10.475
Carlton Lake Bottom logged,13/07/2023 22:00,-10.481
Carlton Lake Bottom logged,13/07/2023 23:00,-10.486
Carlton Lake Bottom logged,14/07/2023 00:00,-10.489
Carlton Lake Bottom logged,14/07/2023 01:00,-10.489
Carlton Lake Bottom logged,14/07/2023 02:00,-10.487
Carlton Lake Bottom logged,14/07/2023 03:00,-10.483
Carlton Lake Bottom logged,14/07/2023 04:00,-10.48
Carlton Lake Bottom logged,14/07/2023 05:00,-10.469
Carlton Lake Bottom logged,14/07/2023 06:00,-10.457
Carlton Lake Bottom logged,14/07/2023 07:00,-10.448
Carlton Lake Bottom logged,14/07/2023 08:00,-10.448
Carlton Lake Bottom logged,14/07/2023 09:00,-10.452
Carlton Lake Bottom logged,14/07/2023 10:00,-10.453
Carlton Lake Bottom logged,14/07/2023 11:00,-10.452
Carlton Lake Bottom logged,14/07/2023 12:00,-10.448
Carlton Lake Bottom logged,14/07/2023 13:00,-10.441
Carlton Lake Bottom logged,14/07/2023 14:00,-10.432
Carlton Lake Bottom logged,14/07/2023 15:00,-10.421
Carlton Lake Bottom logged,14/07/2023 16:00,-10.408
Carlton Lake Bottom logged,14/07/2023 17:00,-10.388
Carlton Lake Bottom logged,14/07/2023 18:00,-10.362
Carlton Lake Bottom logged,14/07/2023 19:00,-10.344
Carlton Lake Bottom logged,14/07/2023 20:00,-10.331
Carlton Lake Bottom logged,14/07/2023 21:00,-10.331
Carlton Lake Bottom logged,14/07/2023 22:00,-10.335
Carlton Lake Bottom logged,14/07/2023 23:00,-10.337
Carlton Lake Bottom logged,15/07/2023 00:00,-10.338
Carlton Lake Bottom logged,15/07/2023 01:00,-10.338
Carlton Lake Bottom logged,15/07/2023 02:00,-10.339
Carlton Lake Bottom logged,15/07/2023 03:00,-10.337
Carlton Lake Bottom logged,15/07/2023 04:00,-10.335
Carlton Lake Bottom logged,15/07/2023 05:00,-10.331
Carlton Lake Bottom logged,15/07/2023 06:00,-10.321
Carlton Lake Bottom logged,15/07/2023 07:00,-10.311
Carlton Lake Bottom logged,15/07/2023 08:00,-10.302
Carlton Lake Bottom logged,15/07/2023 09:00,-10.304
Carlton Lake Bottom logged,15/07/2023 10:00,-10.311
Carlton Lake Bottom logged,15/07/2023 11:00,-10.314
Carlton Lake Bottom logged,15/07/2023 12:00,-10.314
Carlton Lake Bottom logged,15/07/2023 13:00,-10.312
Carlton Lake Bottom logged,15/07/2023 14:00,-10.312
Carlton Lake Bottom logged,15/07/2023 15:00,-10.309
Carlton Lake Bottom logged,15/07/2023 16:00,-10.308
Carlton Lake Bottom logged,15/07/2023 17:00,-10.307
Carlton Lake Bottom logged,15/07/2023 18:00,-10.299
Carlton Lake Bottom logged,15/07/2023 19:00,-10.29
Carlton Lake Bottom logged,15/07/2023 20:00,-10.284
Carlton Lake Bottom logged,15/07/2023 21:00,-10.287
Carlton Lake Bottom logged,15/07/2023 22:00,-10.296
Carlton Lake Bottom logged,15/07/2023 23:00,-10.306
Carlton Lake Bottom logged,16/07/2023 00:00,-10.314
Carlton Lake Bottom logged,16/07/2023 01:00,-10.32
Carlton Lake Bottom logged,16/07/2023 02:00,-10.326
Carlton Lake Bottom logged,16/07/2023 03:00,-10.332
Carlton Lake Bottom logged,16/07/2023 04:00,-10.338
Carlton Lake Bottom logged,16/07/2023 05:00,-10.344
Carlton Lake Bottom logged,16/07/2023 06:00,-10.353
Carlton Lake Bottom logged,16/07/2023 07:00,-10.355
Carlton Lake Bottom logged,16/07/2023 08:00,-10.354
Carlton Lake Bottom logged,16/07/2023 09:00,-10.358
Carlton Lake Bottom logged,16/07/2023 10:00,-10.375
Carlton Lake Bottom logged,16/07/2023 11:00,-10.388
Carlton Lake Bottom logged,16/07/2023 12:00,-10.403
Carlton Lake Bottom logged,16/07/2023 13:00,-10.413
Carlton Lake Bottom logged,16/07/2023 14:00,-10.421
Carlton Lake Bottom logged,16/07/2023 15:00,-10.427
Carlton Lake Bottom logged,16/07/2023 16:00,-10.43
Carlton Lake Bottom logged,16/07/2023 17:00,-10.434
Carlton Lake Bottom logged,16/07/2023 18:00,-10.439
Carlton Lake Bottom logged,16/07/2023 19:00,-10.437
Carlton Lake Bottom logged,16/07/2023 20:00,-10.429
Carlton Lake Bottom logged,16/07/2023 21:00,-10.425
Carlton Lake Bottom logged,16/07/2023 22:00,-10.435
Carlton Lake Bottom logged,16/07/2023 23:00,-10.448
Carlton Lake Bottom logged,17/07/2023 00:00,-10.458
Carlton Lake Bottom logged,17/07/2023 01:00,-10.465
Carlton Lake Bottom logged,17/07/2023 02:00,-10.471
Carlton Lake Bottom logged,17/07/2023 03:00,-10.474
Carlton Lake Bottom logged,17/07/2023 04:00,-10.479
Carlton Lake Bottom logged,17/07/2023 05:00,-10.484
Carlton Lake Bottom logged,17/07/2023 06:00,-10.486
Carlton Lake Bottom logged,17/07/2023 07:00,-10.487
Carlton Lake Bottom logged,17/07/2023 08:00,-10.481
Carlton Lake Bottom logged,17/07/2023 09:00,-10.476
Carlton Lake Bottom logged,17/07/2023 10:00,-10.483
Carlton Lake Bottom logged,17/07/2023 11:00,-10.496
Carlton Lake Bottom logged,17/07/2023 12:00,-10.507
Carlton Lake Bottom logged,17/07/2023 13:00,-10.52
Carlton Lake Bottom logged,17/07/2023 14:00,-10.524
Carlton Lake Bottom logged,17/07/2023 15:00,-10.53
Carlton Lake Bottom logged,17/07/2023 16:00,-10.534
Carlton Lake Bottom logged,17/07/2023 17:00,-10.536
Carlton Lake Bottom logged,17/07/2023 18:00,-10.538
Carlton Lake Bottom logged,17/07/2023 19:00,-10.541
Carlton Lake Bottom logged,17/07/2023 20:00,-10.535
Carlton Lake Bottom logged,17/07/2023 21:00,-10.528
Carlton Lake Bottom logged,17/07/2023 22:00,-10.526
Carlton Lake Bottom logged,17/07/2023 23:00,-10.533
Carlton Lake Bottom logged,18/07/2023 00:00,-10.545
Carlton Lake Bottom logged,18/07/2023 01:00,-10.553
Carlton Lake Bottom logged,18/07/2023 02:00,-10.558
Carlton Lake Bottom logged,18/07/2023 03:00,-10.558
Carlton Lake Bottom logged,18/07/2023 04:00,-10.556
Carlton Lake Bottom logged,18/07/2023 05:00,-10.556
Carlton Lake Bottom logged,18/07/2023 06:00,-10.554
Carlton Lake Bottom logged,18/07/2023 07:00,-10.552
Carlton Lake Bottom logged,18/07/2023 08:00,-10.541
Carlton Lake Bottom logged,18/07/2023 09:00,-10.528
Carlton Lake Bottom logged,18/07/2023 10:00,-10.521
Carlton Lake Bottom logged,18/07/2023 11:00,-10.527
Carlton Lake Bottom logged,18/07/2023 12:00,-10.533
Carlton Lake Bottom logged,18/07/2023 13:00,-10.538
Carlton Lake Bottom logged,18/07/2023 14:00,-10.541
Carlton Lake Bottom logged,18/07/2023 15:00,-10.539
Carlton Lake Bottom logged,18/07/2023 16:00,-10.537
Carlton Lake Bottom logged,18/07/2023 17:00,-10.533
Carlton Lake Bottom logged,18/07/2023 18:00,-10.528
Carlton Lake Bottom logged,18/07/2023 19:00,-10.524
Carlton Lake Bottom logged,18/07/2023 20:00,-10.517
Carlton Lake Bottom logged,18/07/2023 21:00,-10.496
Carlton Lake Bottom logged,18/07/2023 22:00,-10.489
Carlton Lake Bottom logged,18/07/2023 23:00,-10.485
Carlton Lake Bottom logged,19/07/2023 00:00,-10.493
Carlton Lake Bottom logged,19/07/2023 01:00,-10.499
Carlton Lake Bottom logged,19/07/2023 02:00,-10.503
Carlton Lake Bottom logged,19/07/2023 03:00,-10.498
Carlton Lake Bottom logged,19/07/2023 04:00,-10.501
Carlton Lake Bottom logged,19/07/2023 05:00,-10.498
Carlton Lake Bottom logged,19/07/2023 06:00,-10.5
Carlton Lake Bottom logged,19/07/2023 07:00,-10.496
Carlton Lake Bottom logged,19/07/2023 08:00,-10.497
Carlton Lake Bottom logged,19/07/2023 09:00,-10.483
Carlton Lake Bottom logged,19/07/2023 10:00,-10.475
Carlton Lake Bottom logged,19/07/2023 11:00,-10.475
Carlton Lake Bottom logged,19/07/2023 12:00,-10.489
Carlton Lake Bottom logged,19/07/2023 13:00,-10.499
Carlton Lake Bottom logged,19/07/2023 14:00,-10.505
Carlton Lake Bottom logged,19/07/2023 15:00,-10.511
Carlton Lake Bottom logged,19/07/2023 16:00,-10.514
Carlton Lake Bottom logged,19/07/2023 17:00,-10.512
Carlton Lake Bottom logged,19/07/2023 18:00,-10.516
Carlton Lake Bottom logged,19/07/2023 19:00,-10.515
Carlton Lake Bottom logged,19/07/2023 20:00,-10.513
Carlton Lake Bottom logged,19/07/2023 21:00,-10.505
Carlton Lake Bottom logged,19/07/2023 22:00,-10.493
Carlton Lake Bottom logged,19/07/2023 23:00,-10.487
Carlton Lake Bottom logged,20/07/2023 00:00,-10.493
Carlton Lake Bottom logged,20/07/2023 01:00,-10.503
Carlton Lake Bottom logged,20/07/2023 02:00,-10.51
Carlton Lake Bottom logged,20/07/2023 03:00,-10.512
Carlton Lake Bottom logged,20/07/2023 04:00,-10.513
Carlton Lake Bottom logged,20/07/2023 05:00,-10.512
Carlton Lake Bottom logged,20/07/2023 06:00,-10.512
Carlton Lake Bottom logged,20/07/2023 07:00,-10.512
Carlton Lake Bottom logged,20/07/2023 08:00,-10.511
Carlton Lake Bottom logged,20/07/2023 09:00,-10.502
Carlton Lake Bottom logged,20/07/2023 10:00,-10.49
Carlton Lake Bottom logged,20/07/2023 11:00,-10.481
Carlton Lake Bottom logged,20/07/2023 12:00,-10.487
Carlton Lake Bottom logged,20/07/2023 13:00,-10.495
Carlton Lake Bottom logged,20/07/2023 14:00,-10.5
Carlton Lake Bottom logged,20/07/2023 15:00,-10.502
Carlton Lake Bottom logged,20/07/2023 16:00,-10.502
Carlton Lake Bottom logged,20/07/2023 17:00,-10.5
Carlton Lake Bottom logged,20/07/2023 18:00,-10.499
Carlton Lake Bottom logged,20/07/2023 19:00,-10.495
Carlton Lake Bottom logged,20/07/2023 20:00,-10.494
Carlton Lake Bottom logged,20/07/2023 21:00,-10.493
Carlton Lake Bottom logged,20/07/2023 22:00,-10.482
Carlton Lake Bottom logged,20/07/2023 23:00,-10.468
Carlton Lake Bottom logged,21/07/2023 00:00,-10.463
Carlton Lake Bottom logged,21/07/2023 01:00,-10.47
Carlton Lake Bottom logged,21/07/2023 02:00,-10.475
Carlton Lake Bottom logged,21/07/2023 03:00,-10.479
Carlton Lake Bottom logged,21/07/2023 04:00,-10.478
Carlton Lake Bottom logged,21/07/2023 05:00,-10.477
Carlton Lake Bottom logged,21/07/2023 06:00,-10.477
Carlton Lake Bottom logged,21/07/2023 07:00,-10.476
Carlton Lake Bottom logged,21/07/2023 08:00,-10.475
Carlton Lake Bottom logged,21/07/2023 09:00,-10.472
Carlton Lake Bottom logged,21/07/2023 10:00,-10.461
Carlton Lake Bottom logged,21/07/2023 11:00,-10.45
Carlton Lake Bottom logged,21/07/2023 12:00,-10.445
Carlton Lake Bottom logged,21/07/2023 13:00,-10.456
Carlton Lake Bottom logged,21/07/2023 14:00,-10.463
Carlton Lake Bottom logged,21/07/2023 15:00,-10.47
Carlton Lake Bottom logged,21/07/2023 16:00,-10.473
Carlton Lake Bottom logged,21/07/2023 17:00,-10.475
Carlton Lake Bottom logged,21/07/2023 18:00,-10.476
Carlton Lake Bottom logged,21/07/2023 19:00,-10.476
Carlton Lake Bottom logged,21/07/2023 20:00,-10.476
Carlton Lake Bottom logged,21/07/2023 21:00,-10.475
Carlton Lake Bottom logged,21/07/2023 22:00,-10.471
Carlton Lake Bottom logged,21/07/2023 23:00,-10.459
Carlton Lake Bottom logged,22/07/2023 00:00,-10.449
Carlton Lake Bottom logged,22/07/2023 01:00,-10.45
Carlton Lake Bottom logged,22/07/2023 02:00,-10.455
Carlton Lake Bottom logged,22/07/2023 03:00,-10.457
Carlton Lake Bottom logged,22/07/2023 04:00,-10.456
Carlton Lake Bottom logged,22/07/2023 05:00,-10.454
Carlton Lake Bottom logged,22/07/2023 06:00,-10.449
Carlton Lake Bottom logged,22/07/2023 07:00,-10.445
Carlton Lake Bottom logged,22/07/2023 08:00,-10.442
Carlton Lake Bottom logged,22/07/2023 09:00,-10.436
Carlton Lake Bottom logged,22/07/2023 10:00,-10.425
Carlton Lake Bottom logged,22/07/2023 11:00,-10.408
Carlton Lake Bottom logged,22/07/2023 12:00,-10.395
Carlton Lake Bottom logged,22/07/2023 13:00,-10.396
Carlton Lake Bottom logged,22/07/2023 14:00,-10.4
Carlton Lake Bottom logged,22/07/2023 15:00,-10.404
Carlton Lake Bottom logged,22/07/2023 16:00,-10.405
Carlton Lake Bottom logged,22/07/2023 17:00,-10.401
Carlton Lake Bottom logged,22/07/2023 18:00,-10.397
Carlton Lake Bottom logged,22/07/2023 19:00,-10.392
Carlton Lake Bottom logged,22/07/2023 20:00,-10.387
Carlton Lake Bottom logged,22/07/2023 21:00,-10.381
Carlton Lake Bottom logged,22/07/2023 22:00,-10.376
Carlton Lake Bottom logged,22/07/2023 23:00,-10.362
Carlton Lake Bottom logged,23/07/2023 00:00,-10.346
Carlton Lake Bottom logged,23/07/2023 01:00,-10.334
Carlton Lake Bottom logged,23/07/2023 02:00,-10.335
Carlton Lake Bottom logged,23/07/2023 03:00,-10.336
Carlton Lake Bottom logged,23/07/2023 04:00,-10.336
Carlton Lake Bottom logged,23/07/2023 05:00,-10.336
Carlton Lake Bottom logged,23/07/2023 06:00,-10.336
Carlton Lake Bottom logged,23/07/2023 07:00,-10.336
Carlton Lake Bottom logged,23/07/2023 08:00,-10.338
Carlton Lake Bottom logged,23/07/2023 09:00,-10.338
Carlton Lake Bottom logged,23/07/2023 10:00,-10.341
Carlton Lake Bottom logged,23/07/2023 11:00,-10.333
Carlton Lake Bottom logged,23/07/2023 12:00,-10.323
Carlton Lake Bottom logged,23/07/2023 13:00,-10.328
Carlton Lake Bottom logged,23/07/2023 14:00,-10.341
Carlton Lake Bottom logged,23/07/2023 15:00,-10.354
Carlton Lake Bottom logged,23/07/2023 16:00,-10.362
Carlton Lake Bottom logged,23/07/2023 17:00,-10.369
Carlton Lake Bottom logged,23/07/2023 18:00,-10.371
Carlton Lake Bottom logged,23/07/2023 19:00,-10.376
Carlton Lake Bottom logged,23/07/2023 20:00,-10.381
Carlton Lake Bottom logged,23/07/2023 21:00,-10.384
Carlton Lake Bottom logged,23/07/2023 22:00,-10.388
Carlton Lake Bottom logged,23/07/2023 23:00,-10.391
Carlton Lake Bottom logged,24/07/2023 00:00,-10.39
Carlton Lake Bottom logged,24/07/2023 01:00,-10.388
Carlton Lake Bottom logged,24/07/2023 02:00,-10.389
Carlton Lake Bottom logged,24/07/2023 03:00,-10.394
Carlton Lake Bottom logged,24/07/2023 04:00,-10.398
Carlton Lake Bottom logged,24/07/2023 05:00,-10.401
Carlton Lake Bottom logged,24/07/2023 06:00,-10.404
Carlton Lake Bottom logged,24/07/2023 07:00,-10.407
Carlton Lake Bottom logged,24/07/2023 08:00,-10.409
Carlton Lake Bottom logged,24/07/2023 09:00,-10.413
Carlton Lake Bottom logged,24/07/2023 10:00,-10.415
Carlton Lake Bottom logged,24/07/2023 11:00,-10.417
Carlton Lake Bottom logged,24/07/2023 12:00,-10.417
Carlton Lake Bottom logged,24/07/2023 13:00,-10.414
Carlton Lake Bottom logged,24/07/2023 14:00,-10.415
Carlton Lake Bottom logged,24/07/2023 15:00,-10.422
Carlton Lake Bottom logged,24/07/2023 16:00,-10.427
Carlton Lake Bottom logged,24/07/2023 17:00,-10.432
Carlton Lake Bottom logged,24/07/2023 18:00,-10.435
Carlton Lake Bottom logged,24/07/2023 19:00,-10.44
Carlton Lake Bottom logged,24/07/2023 20:00,-10.443
Carlton Lake Bottom logged,24/07/2023 21:00,-10.446
Carlton Lake Bottom logged,24/07/2023 22:00,-10.449
Carlton Lake Bottom logged,24/07/2023 23:00,-10.453
Carlton Lake Bottom logged,25/07/2023 00:00,-10.455
Carlton Lake Bottom logged,25/07/2023 01:00,-10.454
Carlton Lake Bottom logged,25/07/2023 02:00,-10.451
Carlton Lake Bottom logged,25/07/2023 03:00,-10.452
Carlton Lake Bottom logged,25/07/2023 04:00,-10.454
Carlton Lake Bottom logged,25/07/2023 05:00,-10.456
Carlton Lake Bottom logged,25/07/2023 06:00,-10.458
Carlton Lake Bottom logged,25/07/2023 07:00,-10.459
Carlton Lake Bottom logged,25/07/2023 08:00,-10.46
Carlton Lake Bottom logged,25/07/2023 09:00,-10.461
Carlton Lake Bottom logged,25/07/2023 10:00,-10.463
Carlton Lake Bottom logged,25/07/2023 11:00,-10.461
Carlton Lake Bottom logged,25/07/2023 12:00,-10.456
Carlton Lake Bottom logged,25/07/2023 13:00,-10.454
Carlton Lake Bottom logged,25/07/2023 14:00,-10.455
Carlton Lake Bottom logged,25/07/2023 15:00,-10.461
Carlton Lake Bottom logged,25/07/2023 16:00,-10.466
Carlton Lake Bottom logged,25/07/2023 17:00,-10.467
Carlton Lake Bottom logged,25/07/2023 18:00,-10.471
Carlton Lake Bottom logged,25/07/2023 19:00,-10.475
Carlton Lake Bottom logged,25/07/2023 20:00,-10.477
Carlton Lake Bottom logged,25/07/2023 21:00,-10.48
Carlton Lake Bottom logged,25/07/2023 22:00,-10.481
Carlton Lake Bottom logged,25/07/2023 23:00,-10.486
Carlton Lake Bottom logged,26/07/2023 00:00,-10.478
Carlton Lake Bottom logged,26/07/2023 01:00,-10.469
Carlton Lake Bottom logged,26/07/2023 02:00,-10.467
Carlton Lake Bottom logged,26/07/2023 03:00,-10.472
Carlton Lake Bottom logged,26/07/2023 04:00,-10.476
Carlton Lake Bottom logged,26/07/2023 05:00,-10.478
Carlton Lake Bottom logged,26/07/2023 06:00,-10.48
Carlton Lake Bottom logged,26/07/2023 07:00,-10.481
Carlton Lake Bottom logged,26/07/2023 08:00,-10.482
Carlton Lake Bottom logged,26/07/2023 09:00,-10.48
Carlton Lake Bottom logged,26/07/2023 10:00,-10.478
Carlton Lake Bottom logged,26/07/2023 11:00,-10.476
Carlton Lake Bottom logged,26/07/2023 12:00,-10.465
Carlton Lake Bottom logged,26/07/2023 13:00,-10.452
Carlton Lake Bottom logged,26/07/2023 14:00,-10.449
Carlton Lake Bottom logged,26/07/2023 15:00,-10.451
Carlton Lake Bottom logged,26/07/2023 16:00,-10.451
Carlton Lake Bottom logged,26/07/2023 17:00,-10.451
Carlton Lake Bottom logged,26/07/2023 18:00,-10.451
Carlton Lake Bottom logged,26/07/2023 19:00,-10.449
Carlton Lake Bottom logged,26/07/2023 20:00,-10.443
Carlton Lake Bottom logged,26/07/2023 21:00,-10.435
Carlton Lake Bottom logged,26/07/2023 22:00,-10.428
Carlton Lake Bottom logged,26/07/2023 23:00,-10.417
Carlton Lake Bottom logged,27/07/2023 00:00,-10.407
Carlton Lake Bottom logged,27/07/2023 01:00,-10.393
Carlton Lake Bottom logged,27/07/2023 02:00,-10.376
Carlton Lake Bottom logged,27/07/2023 03:00,-10.368
Carlton Lake Bottom logged,27/07/2023 04:00,-10.368
Carlton Lake Bottom logged,27/07/2023 05:00,-10.368
Carlton Lake Bottom logged,27/07/2023 06:00,-10.371
Carlton Lake Bottom logged,27/07/2023 07:00,-10.372
Carlton Lake Bottom logged,27/07/2023 08:00,-10.372
Carlton Lake Bottom logged,27/07/2023 09:00,-10.372
Carlton Lake Bottom logged,27/07/2023 10:00,-10.372
Carlton Lake Bottom logged,27/07/2023 11:00,-10.371
Carlton Lake Bottom logged,27/07/2023 12:00,-10.371
Carlton Lake Bottom logged,27/07/2023 13:00,-10.367
Carlton Lake Bottom logged,27/07/2023 14:00,-10.361
Carlton Lake Bottom logged,27/07/2023 15:00,-10.364
Carlton Lake Bottom logged,27/07/2023 16:00,-10.371
Carlton Lake Bottom logged,27/07/2023 17:00,-10.38
Carlton Lake Bottom logged,27/07/2023 18:00,-10.386
Carlton Lake Bottom logged,27/07/2023 19:00,-10.393
Carlton Lake Bottom logged,27/07/2023 20:00,-10.397
Carlton Lake Bottom logged,27/07/2023 21:00,-10.4
Carlton Lake Bottom logged,27/07/2023 22:00,-10.402
Carlton Lake Bottom logged,27/07/2023 23:00,-10.406
Carlton Lake Bottom logged,28/07/2023 00:00,-10.406
Carlton Lake Bottom logged,28/07/2023 01:00,-10.408
Carlton Lake Bottom logged,28/07/2023 02:00,-10.404
Carlton Lake Bottom logged,28/07/2023 03:00,-10.398
Carlton Lake Bottom logged,28/07/2023 04:00,-10.399
Carlton Lake Bottom logged,28/07/2023 05:00,-10.404
Carlton Lake Bottom logged,28/07/2023 06:00,-10.409
Carlton Lake Bottom logged,28/07/2023 07:00,-10.414
Carlton Lake Bottom logged,28/07/2023 08:00,-10.416
Carlton Lake Bottom logged,28/07/2023 09:00,-10.42
Carlton Lake Bottom logged,28/07/2023 10:00,-10.422
Carlton Lake Bottom logged,28/07/2023 11:00,-10.422
Carlton Lake Bottom logged,28/07/2023 12:00,-10.423
Carlton Lake Bottom logged,28/07/2023 13:00,-10.421
Carlton Lake Bottom logged,28/07/2023 14:00,-10.417
Carlton Lake Bottom logged,28/07/2023 15:00,-10.407
Carlton Lake Bottom logged,28/07/2023 16:00,-10.404
Carlton Lake Bottom logged,28/07/2023 17:00,-10.406
Carlton Lake Bottom logged,28/07/2023 18:00,-10.408
Carlton Lake Bottom logged,28/07/2023 19:00,-10.412
Carlton Lake Bottom logged,28/07/2023 20:00,-10.413
Carlton Lake Bottom logged,28/07/2023 21:00,-10.416
Carlton Lake Bottom logged,28/07/2023 22:00,-10.416
Carlton Lake Bottom logged,28/07/2023 23:00,-10.418
Carlton Lake Bottom logged,29/07/2023 00:00,-10.417
Carlton Lake Bottom logged,29/07/2023 01:00,-10.415
Carlton Lake Bottom logged,29/07/2023 02:00,-10.415
Carlton Lake Bottom logged,29/07/2023 03:00,-10.406
Carlton Lake Bottom logged,29/07/2023 04:00,-10.396
Carlton Lake Bottom logged,29/07/2023 05:00,-10.394
Carlton Lake Bottom logged,29/07/2023 06:00,-10.399
Carlton Lake Bottom logged,29/07/2023 07:00,-10.405
Carlton Lake Bottom logged,29/07/2023 08:00,-10.408
Carlton Lake Bottom logged,29/07/2023 09:00,-10.412
Carlton Lake Bottom logged,29/07/2023 10:00,-10.413
Carlton Lake Bottom logged,29/07/2023 11:00,-10.413
Carlton Lake Bottom logged,29/07/2023 12:00,-10.415
Carlton Lake Bottom logged,29/07/2023 13:00,-10.416
Carlton Lake Bottom logged,29/07/2023 14:00,-10.415
Carlton Lake Bottom logged,29/07/2023 15:00,-10.412
Carlton Lake Bottom logged,29/07/2023 16:00,-10.404
Carlton Lake Bottom logged,29/07/2023 17:00,-10.4
Carlton Lake Bottom logged,29/07/2023 18:00,-10.403
Carlton Lake Bottom logged,29/07/2023 19:00,-10.411
